student_id,age,gender,course,year,study_hours_per_day,attendance_percent,previous_semester_marks,assignment_score,internal_marks,sleep_hours_per_day,screen_time_hours_per_day,social_media_hours_per_day,practice_tests_completed,extracurricular_level,internet_access,parent_education,scholarship,part_time_job,final_exam_marks
STU101046,18,Female,Electronics,1st,6.7,83.2,74.5,89.4,57.4,6.7,3.8,2.5,3,Low,Average,School,Yes,No,80.1
STU101047,20,Female,Data Science,3rd,2.8,74.2,76.9,59.2,69.6,6.7,3.3,4.2,3,Medium,Good,School,No,No,70.8
STU101048,18,Male,Electronics,4th,5.3,83.1,98,66.3,100,6.4,7.2,1.8,3,Low,Good,Postgraduate,No,No,98.6
STU101049,21,Female,Electronics,2nd,5.6,70.9,79.6,,79.9,6.3,9,2.7,7,Low,Good,Graduate,No,Yes,95
STU101050,22,Other,Mechanical Engineering,3rd,3.7,93,98,83.1,68,5.4,3.4,2.1,13,High,Good,School,Yes,Yes,82.4
STU101051,21,Female,Electronics,1st,,90.2,68.3,77.6,71.5,5.4,1,1.9,4,Low,Good,Diploma,No,Yes,87.9
STU101052,22,Male,Mechanical Engineering,2nd,5.8,82.5,73,83.5,72.5,7.2,8.2,5,4,High,Good,Postgraduate,Yes,No,90.8
STU101053,17,Female,Computer Engineering,4th,4.6,85.3,60.6,72.2,93.4,8.2,4.9,3.9,4,Low,Good,Postgraduate,No,No,77.9
STU101054,21,Female,Data Science,4th,4.5,60.3,61.2,,81.3,6.5,3.4,1.3,3,Medium,Good,Postgraduate,No,No,88.6
STU101055,17,Male,Mechanical Engineering,3rd,5.8,95.6,69.9,45.5,68.9,8.3,5.3,0,5,Low,Good,Graduate,No,No,82.3
STU101056,20,Female,Civil Engineering,3rd,6.4,76.8,60.4,87.4,46.5,8,9.1,3.2,5,Medium,Poor,Postgraduate,Yes,No,79
STU101057,18,Male,Data Science,4th,4.9,90.3,34.7,67.6,59.8,6.7,6.5,1.2,4,Medium,Good,Postgraduate,Yes,No,67
STU101058,22,Male,Civil Engineering,4th,7,87,59.3,65.5,70.8,7.5,6.8,2.9,11,Medium,Good,Graduate,No,No,93.2
STU101059,18,Female,Information Technology,2nd,6.1,,82,100,68.2,7.3,5.5,2.2,4,Medium,Average,Diploma,No,Yes,93.9
STU101060,17,Male,Civil Engineering,3rd,1.2,65.4,68.9,31.4,85.3,6.2,6.2,4.4,8,Low,Good,Graduate,No,No,61.6
STU101061,22,Male,Computer Engineering,2nd,2,67,69,73.4,66.8,4.4,8.6,2.3,3,Low,Good,Graduate,No,No,62.5
STU101062,18,Female,Information Technology,1st,7.2,100,58.1,38.4,81.7,7,3.4,2.8,4,Medium,Average,Graduate,Yes,No,80.1
STU101063,21,Female,Information Technology,2nd,4.3,59.8,72.3,77.1,49.4,7.6,6.7,5.8,3,Low,Good,Diploma,No,No,74.1
STU101064,19,Male,Electronics,4th,5.1,64.8,89.6,61.5,62.7,6.2,5.1,4.3,3,Low,Good,School,Yes,Yes,76.3
STU101065,17,Female,Civil Engineering,4th,7.1,78.5,86.2,28,79.7,9,5.1,0,5,Low,Good,Diploma,No,Yes,85.8
STU101066,18,Female,Electronics,4th,4.8,78.5,72.8,88.3,98.9,7.9,2.9,2.1,6,Medium,Good,Diploma,No,No,91.2
STU101067,17,Female,Civil Engineering,1st,4.9,,56.9,52.7,68,5.2,6,1.7,5,Low,Poor,Graduate,No,No,76.8
STU101068,23,Female,Information Technology,3rd,3.1,85.4,91,86.2,81.6,6.6,6.4,3.4,10,Low,Good,Graduate,No,No,98.6
STU101069,17,Female,Electronics,1st,5.5,88.8,81.8,57.4,88.7,5.9,4.8,1.7,2,High,Average,Postgraduate,No,Yes,87
STU101070,22,Male,Data Science,1st,6,77.8,48.7,65,83.3,6.4,8.1,0.2,5,Medium,Average,School,No,No,83.2
STU101071,23,Male,Civil Engineering,4th,3.6,74.8,45.2,37.7,80.5,7.5,5.4,2.7,2,Medium,Good,School,No,Yes,72.7
STU101072,22,Female,Civil Engineering,2nd,3,77.7,49.5,78.4,65,6.5,1,3.9,9,Low,Good,Graduate,No,No,72.6
STU101073,19,Female,Electronics,4th,10.1,72,61.6,63.4,91.3,6.2,6.3,2.3,4,Low,Good,Diploma,No,No,87.8
STU101074,23,Male,Civil Engineering,1st,4.6,57.6,79.7,66.5,51.5,6.9,2.9,2.2,4,Medium,Average,Graduate,No,No,67.3
STU101075,21,Female,Information Technology,2nd,3.4,81.6,79.4,70.6,52.3,7.6,8.1,2.4,2,Low,Average,Graduate,No,Yes,71.2
STU101076,17,Female,Electronics,3rd,6.2,87.2,72.4,47.3,96.1,7.6,9,1.4,7,Low,Average,Graduate,No,No,87.7
STU101077,18,Male,Electronics,1st,4.7,76.2,66.2,82.4,75.1,7.5,7.2,2.2,6,Low,Good,,Yes,No,80.4
STU101078,20,Male,Mechanical Engineering,2nd,2.6,50.8,98,,52.7,8.3,5.2,2.1,3,Medium,Poor,Diploma,No,No,76.4
STU101079,17,Male,Mechanical Engineering,1st,5.8,71.1,68.4,100,49.9,6.7,6.4,3.4,9,Low,Poor,Graduate,No,No,83
STU101080,17,Female,Information Technology,3rd,3.1,88.9,66.9,64.8,49.3,6.4,3.7,4.3,7,Medium,Average,School,No,No,72.3
STU101081,19,Male,Data Science,4th,8,60.7,61.4,66.2,98.5,6.6,6.4,3.6,9,Medium,Poor,School,No,No,87.8
STU101082,21,Male,Civil Engineering,4th,5.8,86.4,96.8,51.7,68.9,5.9,3.6,1.9,7,Low,Good,Graduate,Yes,Yes,89.7
STU101083,20,Female,Computer Engineering,4th,4.2,72.7,77.4,47.8,62.8,5.9,9,0,1,Low,Good,Graduate,Yes,No,74.2
STU101084,23,Female,Civil Engineering,4th,5,77.8,54.6,85.2,92.8,7.6,3.2,2.2,7,Low,Good,Graduate,No,No,89.3
STU101085,23,Male,Computer Engineering,4th,6.6,69.8,53,87.9,73.5,7.7,1.9,3.5,2,Low,Average,School,Yes,Yes,68.6
STU101086,23,Male,Information Technology,3rd,5.2,64.4,46.2,63.5,65.4,3.9,4.9,4,4,Medium,Good,Graduate,Yes,No,66.9
STU101087,22,Female,Data Science,3rd,9,95.2,66.7,73.8,84.9,7.8,6.4,2.1,3,Medium,Average,Postgraduate,No,No,90.9
STU101088,22,Female,Data Science,2nd,7.1,87.8,48.5,90.6,78.4,6.3,9.8,1.6,6,Medium,Good,Diploma,No,No,88.3
STU101089,18,Female,Data Science,4th,5.8,85.7,52.8,76.3,78.4,6.1,3.8,0.7,4,Low,Average,School,No,No,89.4
STU101090,20,Female,Mechanical Engineering,1st,2.9,88.9,81.9,79.3,66.2,6.4,5.3,3.7,6,Medium,Poor,Diploma,Yes,No,86.3
STU101091,23,Male,Information Technology,1st,4.5,84,79.6,73.3,57.5,,5.2,0.2,5,Medium,Average,Graduate,Yes,No,76.6
STU101092,22,Male,Computer Engineering,4th,5.8,89.3,87.4,62.2,55.9,6.6,3.1,3.8,2,Low,Average,Graduate,No,No,79.7
STU101093,18,Male,Data Science,1st,3.2,70,48.9,77.8,71.4,8.9,3.2,1.6,2,Medium,Good,Postgraduate,Yes,No,89.8
STU101094,21,Male,Information Technology,4th,7.4,94.5,55,100,70.1,5.1,1.4,0.7,8,Low,Average,Postgraduate,No,No,98.7
STU101095,18,Female,Civil Engineering,3rd,2.9,93.5,59.8,64.2,76.8,7.5,8.3,4.6,2,Low,Good,Diploma,No,No,85.9
STU101096,22,Male,Computer Engineering,2nd,3.5,82.6,89.3,85,64.1,7.9,3.6,0.6,9,Low,Poor,Postgraduate,No,No,90
STU101097,19,Male,Mechanical Engineering,3rd,3.7,74.5,68.8,74.7,87.9,7.4,1,0.3,5,Medium,Average,Postgraduate,No,No,83.3
STU101098,19,Other,Electronics,4th,6.3,63.3,91.7,63.2,51.4,8.5,4.4,5.5,4,Low,Good,School,No,No,85.5
STU101099,23,Male,Computer Engineering,1st,3.2,80.7,76.2,85.4,75.9,7.9,7.6,3.4,7,Low,Poor,School,No,No,74.3
STU101100,19,Male,Civil Engineering,4th,1.2,98.2,66.5,83.7,57.3,,6.2,3.1,2,High,Poor,Postgraduate,Yes,No,76.7
STU101101,23,Male,Computer Engineering,4th,7,64.1,75.5,80.7,66.6,,6.2,2.8,2,Low,Poor,Graduate,No,No,80.3
STU101102,23,Female,Computer Engineering,1st,3.9,90.2,45.5,98.2,57.1,7.9,8.4,1.5,7,Medium,Good,Postgraduate,No,No,88.6
STU101103,22,Female,Electronics,1st,2.7,72.3,41.3,99.5,64.9,6.4,7.3,1.7,10,High,Poor,Postgraduate,No,No,80
STU101104,19,Male,Data Science,1st,3.3,73.4,71.4,72.8,55,7.5,1,5.1,5,High,Average,School,No,No,76.2
STU101105,23,Female,Civil Engineering,1st,8.2,,68.2,70.4,56,6.5,4.2,2.4,5,Low,Average,Postgraduate,No,No,79.4
STU101106,20,Female,Electronics,1st,3.5,69,93.1,50.6,83.5,5.3,6.1,1.5,4,Low,Good,Diploma,No,Yes,79.5
STU101107,21,Female,Computer Engineering,3rd,4.6,85.8,50.1,95,50.5,8.8,5.6,4.5,7,Low,Poor,Graduate,No,No,71
STU101108,18,Female,Civil Engineering,2nd,3.9,87.3,72.8,70.9,79.1,6.2,6.3,1.4,8,Medium,Good,Postgraduate,No,No,88.3
STU101109,18,Female,Mechanical Engineering,4th,2.3,80.8,77,62.9,81.9,8,10.6,3.2,6,High,Good,Graduate,No,No,90.1
STU101110,22,Female,Computer Engineering,2nd,3.3,72,72.5,58,80.2,7.4,3.3,4.6,5,High,Good,Diploma,No,No,79.6
STU101111,19,Male,Mechanical Engineering,2nd,2.2,64.8,82.3,57.9,69.6,5.8,1,2.2,6,Low,Good,Diploma,No,Yes,76.9
STU101112,19,Male,Information Technology,3rd,6.7,78.7,59.8,98.4,54.7,5.9,1,0,7,Low,Good,Diploma,No,No,79.4
STU101113,23,Male,Mechanical Engineering,4th,5,73.6,78.8,85.5,48.4,7.2,7,3.8,3,High,Average,School,No,No,65.8
STU101114,17,Female,Computer Engineering,3rd,9.8,80.5,75.3,49.7,53.5,7.2,4.9,4.4,2,High,Average,Graduate,No,Yes,90.7
STU101115,23,Female,Electronics,2nd,3.4,74.1,83.2,50.3,53.6,6.4,2.2,2.5,3,Low,Good,Diploma,No,Yes,71.1
STU101116,21,Female,Computer Engineering,4th,3.1,74.5,61.4,73.8,73.9,5.1,4.7,2.2,4,High,Good,Graduate,No,No,77.3
STU101117,20,Male,Computer Engineering,2nd,7.9,79.9,52.6,56.8,50.2,7.7,4.2,2.5,4,Medium,Good,Graduate,No,No,72
STU101118,18,Female,Information Technology,1st,6.9,82.2,59.8,68.2,67.1,3.6,4.5,2.6,5,Low,Average,Graduate,No,No,88.2
STU101119,23,Female,Data Science,2nd,5.6,92.7,54.2,95.3,70.6,7.2,1.4,2,5,High,Good,Graduate,No,Yes,83.6
STU101120,17,Female,Computer Engineering,4th,2.6,74,60.7,88,65.8,8,6.4,5.1,3,Medium,Poor,Graduate,No,No,62.1
STU101121,17,Female,Information Technology,1st,8.3,84.5,63.7,46.3,66.2,4.8,6.6,2.8,6,Low,Average,Postgraduate,No,No,84.1
STU101122,23,Female,Electronics,3rd,4.7,99.6,56.2,56.8,87.9,7,5.5,2.5,3,Low,Average,Postgraduate,No,No,73.6
STU101123,22,Female,Information Technology,3rd,3.9,84.9,68.1,75.7,77,6.4,5,3.7,3,Medium,Good,Diploma,No,No,86.6
STU101124,18,Female,Information Technology,4th,7.1,92,52.7,88.9,79.8,7,5.6,1.9,6,High,Average,Postgraduate,No,No,76.2
STU101125,22,Female,Mechanical Engineering,2nd,4.8,70.6,67,59.7,64.8,7.9,5.3,2.1,3,High,Average,School,No,No,73.3
STU101126,20,Male,Data Science,2nd,2.5,69.4,61.6,77.5,81,5.3,1.6,3.3,6,Low,Poor,Postgraduate,No,No,62
STU101127,17,Male,Data Science,2nd,4.9,76.1,66.4,65.2,74.3,6.6,3.5,2.4,5,Low,Average,Graduate,No,No,80.5
STU101128,17,Female,Civil Engineering,2nd,3.2,77.4,73.1,98.3,72.9,6.6,5.6,3.6,7,Medium,Good,School,No,No,77.4
STU101129,21,Male,Electronics,3rd,0.5,90.8,62.6,81.3,64.5,4.7,3.7,2,2,Low,Poor,Postgraduate,No,No,62.7
STU101130,20,Female,Civil Engineering,3rd,3,69.2,57.9,69.1,73.3,7.4,7,3.1,5,Medium,Good,School,Yes,No,73.9
STU101131,17,Male,Information Technology,4th,3.7,76.9,59.5,49.6,99.5,8.6,2.5,3.7,2,Low,Poor,Graduate,No,No,84.2
STU101132,20,Female,Electronics,4th,2.5,90.9,81.3,56.1,78.4,7.5,9.9,4,5,Medium,Good,Postgraduate,No,No,94.2
STU101133,18,Male,Electronics,4th,6,80.6,84.6,34.1,93.9,6.9,9.3,0,7,Medium,Average,Diploma,Yes,No,85.6
STU101134,19,Male,Data Science,2nd,3.2,77.9,61.3,76.1,43.6,7.8,4.6,3,4,Medium,Average,School,No,No,74.5
STU101135,17,Female,Data Science,4th,5.8,80.9,66,82,71,6.1,2.2,3.8,4,Medium,Average,Diploma,No,No,73.7
STU101136,21,Male,Data Science,1st,2.3,64.5,45.8,82.7,81.5,5.8,4.1,1.1,4,Low,Average,Postgraduate,No,No,68.9
STU101137,18,Male,Computer Engineering,3rd,6.6,64.3,65.6,62.8,75.4,7.4,7.6,4.1,7,Medium,Good,Graduate,No,No,84.2
STU101138,23,Male,Information Technology,3rd,2.2,58.9,49.1,91.2,77.2,7.1,4.5,2.8,8,High,,Postgraduate,Yes,No,63.6
STU101139,20,Female,Electronics,4th,0.5,80.5,61.7,95.8,64.6,7.1,6,1.9,8,High,Good,Diploma,Yes,No,86
STU101140,23,Male,Information Technology,2nd,7.3,89,82,62,87,5.9,5.3,3.1,5,Medium,Good,School,No,No,89.3
STU101141,22,Female,Electronics,4th,3.1,87.2,48.5,89.7,47.6,5.1,6.3,3.7,5,Low,Poor,Graduate,No,Yes,63.2
STU101142,18,Female,Electronics,4th,8.3,91.7,56.3,74.1,67.9,5.7,6.2,0,9,Low,Good,School,No,No,94.6
STU101143,23,Female,Civil Engineering,3rd,5.9,95.5,56.3,64.1,71.7,5.9,4.6,4.9,4,Low,Average,Postgraduate,No,No,84
STU101144,17,Female,Electronics,4th,6.4,79.7,46.3,90.5,62,4.6,8.1,0,4,Medium,Good,Graduate,Yes,No,77.7
STU101145,20,Female,Electronics,1st,6.9,77.2,79.2,53.9,70.4,7.3,6.2,0.8,4,Medium,Poor,Postgraduate,No,No,82
STU101146,19,Male,Mechanical Engineering,1st,5,95.7,71.6,49.7,42.5,5.4,7.6,4.6,10,High,Good,Postgraduate,No,Yes,81.1
STU101147,18,Female,Mechanical Engineering,4th,5,69.6,91.5,66.1,51.9,5.3,4.7,3.9,3,Medium,Good,Diploma,No,No,77.6
STU101148,17,Male,Civil Engineering,3rd,7.4,63.9,55.1,68.6,87.8,6.5,4.9,1.8,4,Low,Poor,Graduate,Yes,No,69.6
STU101149,21,Female,Computer Engineering,3rd,5,73.9,45,47.4,73.4,5.8,10.6,4,4,Medium,Good,Graduate,No,No,69
STU101150,22,Male,Data Science,2nd,3.3,72.5,80.2,79.4,64.7,5.1,5.1,3,6,Medium,Average,Graduate,No,No,84.6
STU101151,20,Female,Electronics,1st,6,78.6,63.3,60.3,83.7,5.2,7.7,2.9,0,Medium,Average,Graduate,No,Yes,81.1
STU101152,18,Male,Information Technology,2nd,0.6,67.8,61.9,52.4,89.4,7.4,2.3,0,3,Medium,Average,Diploma,No,No,69.6
STU101153,18,Male,Mechanical Engineering,2nd,7.4,82.4,87.2,81.7,95.3,6.4,5.9,1,6,Low,Good,Graduate,No,No,100
STU101154,19,Female,Data Science,1st,7.5,71.2,70.2,65.6,43.6,5.1,4.4,1.9,5,Low,Poor,Postgraduate,No,Yes,73.3
STU101155,19,Female,Computer Engineering,1st,7.2,92.7,79.8,87.9,89.4,8.4,8.3,0,3,Low,Average,Postgraduate,No,No,86.9
STU101156,21,Male,Data Science,3rd,7.1,63.7,59.9,78.9,53.7,6,3.8,3.7,5,Low,Average,School,No,No,73.1
STU101157,22,Female,Electronics,3rd,4.6,76.3,58.6,69,74.2,7.4,4.3,2.4,3,Medium,Average,Graduate,No,No,79.2
STU101158,21,Female,Data Science,1st,4.6,74,63.3,88.5,78.6,6.7,6.4,4.5,1,High,Average,Graduate,No,No,83.6
STU101159,17,Other,Electronics,3rd,2.3,80.8,76.7,78.3,92.5,6.9,3.1,1.7,2,Medium,Good,School,No,No,83.5
STU101160,17,Female,Civil Engineering,4th,8.3,89.1,68.7,71.7,76.6,6.8,5.5,0.4,7,High,Good,Graduate,No,No,96.9
STU101161,21,Male,Mechanical Engineering,2nd,3.8,81.2,74.1,79.7,73.9,5.3,4,1,5,High,Average,Postgraduate,No,No,75.6
STU101162,22,Male,Mechanical Engineering,4th,5.5,76.5,34.2,80.2,58.3,9.3,5.5,3,5,Low,Good,School,No,No,77.8
STU101163,21,Female,Electronics,4th,5.3,86.3,43.5,55.6,46.4,6,5,4.2,10,Low,Average,Postgraduate,No,No,76.6
STU101164,22,Female,Information Technology,1st,2.1,88.1,40,100,57.9,7.7,8.9,2.5,6,Medium,Average,Postgraduate,No,No,76.1
STU101165,22,Male,Mechanical Engineering,1st,1.3,81.2,63.1,73,89.7,5.9,6.1,4,3,High,Poor,Graduate,No,Yes,76.3
STU101166,23,Male,Information Technology,2nd,4.8,82.7,49.8,73.3,70.5,5.6,2.6,2.5,10,Medium,Good,Diploma,No,No,86.3
STU101167,20,Female,Electronics,3rd,3.9,85.8,90,45.6,93.3,8.3,3.4,3.4,4,Medium,Average,Graduate,No,No,95
STU101168,22,Male,Civil Engineering,2nd,4.6,58.3,67.7,73.9,60,8.5,4.3,5.1,5,Medium,Good,Diploma,No,No,83.9
STU101169,19,Male,Electronics,2nd,6.9,73.8,70.8,74.6,81,7.3,3.8,3.3,5,Medium,Average,Postgraduate,No,No,84
STU101170,22,Male,Civil Engineering,3rd,5.2,82.5,53.8,54.8,72.3,7.7,8,1.4,6,Low,Good,Diploma,No,No,81.1
STU101171,22,Male,Mechanical Engineering,1st,6.3,74.5,53.4,56.4,88.1,5.4,4.1,2.9,6,High,Good,School,No,No,80.6
STU101172,22,Male,Information Technology,4th,5.7,74.5,88.2,58.5,66.9,7.5,5.1,2.7,2,Low,Average,School,No,No,86.1
STU101173,23,Female,Electronics,1st,4.2,82.5,91.2,67.6,68.2,,6.4,2,5,Low,Good,Diploma,Yes,Yes,85.9
STU101174,23,Male,Mechanical Engineering,4th,2.8,82.8,73.4,75.2,87,7.3,10.8,1.3,4,Low,Average,Diploma,Yes,No,85.3
STU101175,17,Male,Civil Engineering,1st,5.3,83.6,41.6,68.7,40.7,8.6,4.9,5.8,7,Low,Average,Graduate,Yes,No,65
STU101176,23,Male,Electronics,1st,5,68.5,62.5,76.5,68,4.3,8.5,2.1,5,Medium,Good,Graduate,Yes,No,82
STU101177,19,Male,Civil Engineering,1st,6.6,61,72.1,82.1,46.7,6.6,4.3,0,2,Medium,Average,Graduate,No,No,77
STU101178,19,Male,Data Science,4th,4.5,87.7,65,80.1,69.6,8.4,7.2,1.5,5,High,Average,Diploma,No,No,86.2
STU101179,23,Male,Civil Engineering,1st,4.2,69.1,40.4,77.5,64.1,5.6,3.5,1.3,8,Medium,Good,Postgraduate,Yes,No,75.3
STU101180,21,Female,Data Science,3rd,4.3,68.3,92,76.3,78.4,7.5,6.8,2.1,3,Medium,Average,School,No,No,88.3
STU101181,20,Male,Mechanical Engineering,4th,3,67.2,57.1,76.3,76.5,6.3,4.5,0.3,2,Low,Average,Graduate,No,No,75.4
STU101182,23,Male,Electronics,3rd,7.7,91.8,50.6,69.8,66,6.9,7,1.7,2,High,Average,Graduate,No,Yes,85.1
STU101183,22,Male,Mechanical Engineering,2nd,7.1,80.5,67.6,62.1,56.5,5.6,6.8,2.9,6,Medium,Good,Diploma,No,No,84.2
STU101184,18,Female,Computer Engineering,4th,2.4,82.1,83.4,70.6,71.1,9.3,6.5,0.5,7,Medium,Good,Postgraduate,Yes,No,85
STU101185,20,Female,Civil Engineering,4th,6.4,86.3,74.7,81.8,88.3,5.5,6.1,4.3,4,Medium,Poor,Postgraduate,No,No,85.4
STU101186,20,Male,Mechanical Engineering,2nd,1.1,77.5,50.9,81.7,56.3,6.7,4.2,2.6,2,Medium,Average,Postgraduate,No,No,65.6
STU101187,19,Female,Mechanical Engineering,3rd,6.8,90.2,48.8,79.6,49,6.5,6.6,2.8,5,Medium,Poor,Graduate,Yes,No,68.5
STU101188,20,Male,Data Science,4th,3.4,63.6,39.5,64.9,44.2,8,2,1.9,8,Low,Good,Postgraduate,Yes,No,72.2
STU101189,23,Female,Civil Engineering,4th,5.5,65,64.2,68.8,48.5,6.9,10.3,2.8,3,Medium,Good,Postgraduate,No,Yes,81.4
STU101190,22,Male,Data Science,2nd,0.9,64.3,61.8,68.8,69.9,5.1,6.5,3.7,6,Low,Good,Diploma,No,No,66.8
STU101191,22,Female,Electronics,4th,2.4,83.1,74.7,62.9,50.3,6.1,6.3,2.9,6,Low,Good,Postgraduate,No,No,77.5
STU101192,17,Female,Mechanical Engineering,2nd,,84.1,59.1,85.4,64.8,4.4,6.1,4.2,7,Medium,Average,Diploma,Yes,No,77.5
STU101193,22,Male,Civil Engineering,2nd,3.4,72.3,80.7,44.4,76.5,6.9,3.7,2.7,4,Medium,Good,Diploma,No,No,69.3
STU101194,22,Female,Mechanical Engineering,1st,3.1,75.2,76.5,100,40.2,8.8,4,3.8,3,Medium,Poor,School,No,No,64.8
STU101195,19,Female,Electronics,1st,7.6,93.2,58.5,100,83.8,6.6,5.7,3.1,2,Low,Good,Graduate,No,No,89.2
STU101196,22,Male,Information Technology,3rd,9.2,69.7,73.1,72.8,90,7.2,4.2,0,6,Low,Good,Graduate,Yes,No,91.2
STU101197,17,Male,Electronics,3rd,6.7,81.5,85.3,78.1,96.1,8,2.8,1.2,1,Low,Good,Postgraduate,Yes,No,100
STU101198,18,Male,Data Science,1st,2.6,69.8,55.5,84.7,90.6,6,5,1.3,0,Low,Average,Postgraduate,No,No,77.6
STU101199,23,Female,Data Science,2nd,8.3,91.2,65.2,60.6,100,8,5.9,1.3,6,Medium,Good,Diploma,No,Yes,100
STU101200,19,Female,Mechanical Engineering,2nd,1.7,85.5,65,80.5,73.2,8.9,5.2,0.9,5,Medium,Good,Postgraduate,No,No,86.8
STU101201,18,Male,Data Science,4th,4.2,61.2,63.3,91.8,81.3,4.8,7.3,4.2,4,High,Poor,Diploma,No,Yes,78
STU101202,19,Female,Civil Engineering,4th,4.9,74.9,78.4,45,66.5,8.1,5.5,4.8,8,Low,Poor,Graduate,Yes,Yes,73.1
STU101203,21,Female,Electronics,2nd,8.6,53.1,79.5,50.4,79.3,5.2,8.4,0,2,Medium,Good,Graduate,No,No,76.1
STU101204,20,Female,Mechanical Engineering,4th,6.6,88.8,73.3,83.3,71.9,5.9,9.8,3.7,5,Low,,Graduate,No,No,73.6
STU101205,21,Female,Electronics,2nd,3.9,100,72.7,67.9,46.7,8,4.9,3.4,4,High,Poor,Diploma,No,No,64.3
STU101206,22,Female,Electronics,3rd,2.9,51.8,60.7,66.2,48.9,7.2,3,5.8,1,Medium,Good,Graduate,No,Yes,62.9
STU101207,18,Male,Mechanical Engineering,4th,6.8,60.9,72.3,67.1,95.3,6.3,2.9,2.4,8,Medium,Good,Postgraduate,No,No,95.1
STU101208,22,Male,Information Technology,2nd,3.7,80,51.3,55.1,72.2,9.3,5.1,0.2,6,High,Average,Graduate,No,No,68.2
STU101209,20,Female,Data Science,3rd,5.2,77.8,98,65.8,89.9,6.4,6.8,0.2,4,Medium,Poor,Graduate,No,Yes,91
STU101210,19,Male,Computer Engineering,2nd,2.1,73.1,85.6,52.2,62.1,8,4.5,4.2,4,Low,Good,Graduate,Yes,No,72.8
STU101211,20,Female,Computer Engineering,2nd,5.9,57.1,80.4,91.6,57.5,6.5,5.3,1.2,5,Low,Good,Diploma,No,No,84.7
STU101212,17,Male,Computer Engineering,3rd,5.8,81.9,73.3,74,68.8,7.3,4.2,3.6,5,Low,Poor,Graduate,No,No,71
STU101213,20,Male,Data Science,4th,2.3,88.7,73.3,73.6,81,7.3,4.6,2.5,7,High,Good,Graduate,Yes,No,83.1
STU101214,17,Female,Information Technology,2nd,6.9,100,46,82,89.5,6.9,5.4,3.8,6,High,Good,Graduate,No,No,86.2
STU101215,20,Female,Electronics,4th,5.9,93.7,51.6,100,72.6,5.2,7.2,0.2,6,High,Average,Postgraduate,No,Yes,85.9
STU101216,23,Male,Mechanical Engineering,4th,6.3,62.4,53.3,56.2,79.2,7.1,7.1,2.6,7,Low,Average,Diploma,No,No,92.5
STU101217,17,Female,Information Technology,2nd,4,77.9,68.8,44.4,68,6.2,1,3.7,9,Low,Good,School,No,No,74.6
STU101218,18,Female,Computer Engineering,2nd,5.2,85.1,64.3,71.5,90.4,6.3,6.6,3.5,3,High,Poor,Graduate,Yes,No,87.9
STU101219,22,Female,Civil Engineering,3rd,4.9,69.7,78.5,44.6,90.6,,6.5,3.9,10,Medium,Good,Diploma,No,No,86.3
STU101220,22,Male,Data Science,3rd,4.5,87.4,55.4,66.9,59,7.4,5,0,4,Medium,Average,Graduate,No,No,75.8
STU101221,21,Female,Data Science,1st,5.1,86.4,81.3,85.1,75.4,6,4.5,2.3,2,Medium,Average,Postgraduate,No,No,82
STU101222,22,Female,Mechanical Engineering,4th,7.3,92.8,57.3,94.9,56.1,7,6.4,2.5,2,Medium,Average,School,No,No,88.6
STU101223,19,Male,Civil Engineering,4th,6.9,87.6,62.6,48.5,81.4,6.8,5.5,4.7,6,Medium,Average,Graduate,Yes,No,78.7
STU101224,23,Female,Electronics,2nd,2.4,81.4,79.6,57.9,64.5,5.9,4.7,6.6,5,Low,Good,Graduate,Yes,No,78.2
STU101225,20,Female,Information Technology,3rd,6.8,70.3,74.6,77.5,58.8,5.9,9.5,4.7,5,Medium,Good,School,No,No,80.1
STU101226,21,Female,Civil Engineering,1st,7.2,62.5,51.7,83.3,41.4,5.9,6.2,3.8,5,Medium,Average,Postgraduate,No,Yes,67.7
STU101227,19,Female,Information Technology,2nd,4.5,80.6,81.8,84.2,85.2,6.8,4.1,3.2,4,High,Average,Postgraduate,Yes,No,91.5
STU101228,19,Male,Information Technology,4th,5.8,73.2,69.2,94.1,72.7,6.5,6.7,2.5,9,Low,Average,Diploma,No,Yes,88.6
STU101229,17,Male,Electronics,4th,5.8,74.3,40.2,82.9,73.5,7,6.1,4.4,7,Medium,Average,Graduate,No,No,81.6
STU101230,22,Female,Electronics,2nd,3.1,91.5,57,70.2,81.6,5.8,6,2.8,5,Medium,Good,Postgraduate,No,No,88
STU101231,18,Female,Electronics,3rd,4,94.4,62.7,87.9,59.3,6.6,6.9,1.8,4,High,Good,Postgraduate,No,No,70.3
STU101232,18,Female,Mechanical Engineering,3rd,6.3,63.2,52.8,73,57.1,6.7,4.3,2.4,3,Medium,Good,Graduate,No,No,75
STU101233,21,Female,Data Science,2nd,3.8,75.5,85.5,76.1,77.7,7.2,5.7,1.5,5,Low,Good,School,Yes,No,93
STU101234,23,Male,Computer Engineering,1st,6.8,72.8,63.1,64.6,86.2,8.4,3.5,0,6,Medium,Good,Diploma,No,No,84
STU101235,18,Male,Electronics,3rd,7.4,81.8,74,74.4,77.4,8,6.8,0,10,Medium,Average,School,No,No,84.3
STU101236,20,Male,Data Science,3rd,7.1,50.8,70.7,47.6,92.4,6.7,5.2,2.6,3,Low,Average,Graduate,No,Yes,66.1
STU101237,18,Male,Electronics,1st,8.8,60.5,77.2,87.5,77.9,5,3.6,0,10,Medium,Good,Postgraduate,No,Yes,97.7
